MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
Fix,GT,37.5240109000,-122.3499207000,147.7216339111328,0.001,0.1,83.631744,1626295844440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72163831358057,0.0010000002,0.1,83.631676,1626295845440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72163831358057,0.0012447878,0.1,83.63174,1626295846440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72163831358057,0.001750377,0.1,83.63182,1626295847440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.7216339111328,0.0017503769,0.1,83.631615,1626295848440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72163831358057,0.001,0.1,83.63186,1626295849440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72163831358057,0.0015055896,0.1,83.63176,1626295850440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72162950868506,0.0005784565,0.1,83.63156,1626295851440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.7216339111328,0.003605551,0.1,83.63138,1626295852440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.7216339111328,0.001,0.1,83.63244,1626295853440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72163831358057,0.000835757,0.1,83.63178,1626295854440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72163831358057,0.0,0.1,83.631256,1626295855440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72162950868506,0.001,0.1,83.63088,1626295856440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72162950868506,0.0,0.1,83.63101,1626295857440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72163831358057,0.0,0.1,83.63093,1626295858440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72163831358057,0.0,0.1,83.63086,1626295859440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.7216339111328,0.0,0.1,83.630806,1626295860440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.7216339111328,0.0012447875,0.1,83.63063,1626295861440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72162950868506,0.000578457,0.1,83.6304,1626295862440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72162950868506,0.0,0.1,83.63049,1626295863440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72162950868506,0.0,0.1,83.63043,1626295864440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.7206268310547,0.0,0.1,83.6304,1626295865440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72063123347243,0.0,0.1,83.6303,1626295866440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.7206268310547,0.001,0.1,83.63023,1626295867440,,,,
Fix,GT,37.5240109000,-122.3499207000,147.72062242863694,0.0016538184,0.1,83.63099,1626295868440,,,,
Fix,GT,37.5240110000,-122.3499198000,147.713623046875,0.35127038,0.1,83.63843,1626295869440,,,,
Fix,GT,37.5240116000,-122.3499103000,147.6859914601273,1.3413076,0.1,84.47454,1626295870440,,,,
Fix,GT,37.5240101000,-122.3498895000,147.646811171011,2.286901,0.1,91.36168,1626295871440,,,,
Fix,GT,37.5240030000,-122.3498599000,147.60221868798908,3.1554165,0.1,103.80589,1626295872440,,,,
Fix,GT,37.5239875000,-122.3498234000,147.5539500652958,4.1406236,0.1,116.82205,1626295873440,,,,
Fix,GT,37.5239622000,-122.3497810000,147.44622346404003,5.1314855,0.1,127.627174,1626295874440,,,,
Fix,GT,37.5239268000,-122.3497380000,147.51313022899558,5.7898426,0.1,136.69574,1626295875440,,,,
Fix,GT,37.5238839000,-122.3496982000,147.60708235825223,5.903892,0.1,145.60777,1626295876440,,,,
Fix,GT,37.5238369000,-122.3496690000,147.64912108985345,5.7399635,0.1,155.22829,1626295877440,,,,
Fix,GT,37.5237886000,-122.3496485000,147.58026376875932,5.5395584,0.1,161.60222,1626295878440,,,,
Fix,GT,37.5237431000,-122.3496289000,147.69222298229715,5.111109,0.1,159.93214,1626295879440,,,,
Fix,GT,37.5237051000,-122.3496043000,147.88695335352077,4.2523007,0.1,152.05875,1626295880440,,,,
Fix,GT,37.5236774000,-122.3495805000,148.06839545651246,3.27708,0.1,146.01573,1626295881440,,,,
Fix,GT,37.5236567000,-122.3495605000,148.26885977924576,2.632491,0.1,142.93639,1626295882440,,,,
Fix,GT,37.5236383000,-122.3495440000,148.46231312927557,2.4437413,0.1,144.71086,1626295883440,,,,
Fix,GT,37.5236168000,-122.3495367000,148.353307958409,2.3716388,0.1,161.22485,1626295884440,,,,
Fix,GT,37.5235947000,-122.3495447000,148.28807502281597,2.5193317,0.1,187.05325,1626295885440,,,,
Fix,GT,37.5235738000,-122.3495641000,148.3920816035461,3.120882,0.1,211.0432,1626295886440,,,,
Fix,GT,37.5235527000,-122.3495955000,148.3767648784924,4.1321163,0.1,227.40887,1626295887440,,,,
Fix,GT,37.5235261000,-122.3496362000,148.26112499117335,5.1516504,0.1,230.38043,1626295888440,,,,
Fix,GT,37.5234942000,-122.3496859000,148.08358341539133,6.01653,0.1,231.0223,1626295889440,,,,
Fix,GT,37.5234590000,-122.3497398000,147.83399534541877,6.247449,0.1,230.6389,1626295890440,,,,
Fix,GT,37.5234233000,-122.3497936000,147.5820008478404,6.064212,0.1,229.98508,1626295891440,,,,
Fix,GT,37.5233898000,-122.3498430000,147.34904115771678,5.269357,0.1,229.69751,1626295892440,,,,
Fix,GT,37.5233634000,-122.3498819000,147.17030664216782,3.6614704,0.1,229.49677,1626295893440,,,,
Fix,GT,37.5233473000,-122.3499055000,147.0801734900424,1.896382,0.1,229.44786,1626295894440,,,,
Fix,GT,37.5233399000,-122.3499163000,147.0338179740329,1.107882,0.1,229.44363,1626295895440,,,,
Fix,GT,37.5233307000,-122.3499298000,146.98217716530598,2.2089021,0.1,229.45044,1626295896440,,,,
Fix,GT,37.5233136000,-122.3499552000,146.92777314013756,3.6576047,0.1,229.84305,1626295897440,,,,
Fix,GT,37.5232897000,-122.3499915000,146.88816776797876,4.3378496,0.1,230.26888,1626295898440,,,,
Fix,GT,37.5232654000,-122.3500286000,146.89285538683544,4.106755,0.1,230.6349,1626295899440,,,,
