# 
# Header Description:
# 
# Version: Not Available Platform:  Manufacturer: null Model: null
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Raw,1717850610431,2073606222000000,18,,-1399812222209029245,-0.8739131689071655,36049.582064151764,97.65625095687943,256.6639459027618,562,12,0.0,16399,564228352941064,24,28.5,-227.53414916992188,0.7155000567436218,16,0.0,0.0,1575420030,,,,0,,1,-0.48,25.0,0.0,0.0,,,C,3904242113422327
Raw,1717850611431,2073607222000000,18,,-1399812222209029148,-0.21729063987731934,36299.00515079498,97.65625095687943,252.75768924776716,562,12,0.0,16399,564229352941845,21,29.7,-226.69969177246094,0.20000000298023224,16,0.0,1902.9177342976868,1575420030,,,,0,,1,0.09,26.2,0.0,0.0,,,C,3904243052875556
Raw,1717850611431,2073607222000000,18,,-1399812222209029148,-0.21729063987731934,36299.00515079498,97.65625095687943,252.75768924776716,562,24,0.0,16399,564229355088920,748,21.5,655.9613037109375,1.74399995803833,16,0.0,0.0,1575420030,,,,0,,1,0.09,18.0,0.0,0.0,,,C,3904243052875556
Raw,1717850611431,2073607222000000,18,,-1399812222209029148,-0.21729063987731934,36299.00515079498,97.65625095687943,252.75768924776716,562,25,0.0,16399,564229355433319,648,22.7,-425.3254089355469,1.409000039100647,16,0.0,0.0,1575420030,,,,0,,1,0.09,19.2,0.0,0.0,,,C,3904243052875556
Raw,1717850611431,2073607222000000,18,,-1399812222209029148,-0.21729063987731934,36299.00515079498,97.65625095687943,252.75768924776716,562,19,0.0,16399,564215344718110,24,30.2,265.63861083984375,0.7124999761581421,16,0.0,0.0,1561097980,,,,0,,5,-0.22,25.9,-1579.282470703125,20.876562118530273,,,I,3904243052875556
Raw,1717850612430,2073608222000000,18,,-1399812222208992239,0.5096233785152435,14401.810243725777,95.46504797494956,68.17470048597585,562,12,0.0,16399,564230352942547,27,28.3,-224.6892547607422,0.6345000267028809,16,0.0,0.0,1575420030,,,,0,,1,-0.14,24.8,0.0,0.0,,,C,3904244114880035
Raw,1717850612430,2073608222000000,18,,-1399812222208992239,0.5096233785152435,14401.810243725777,95.46504797494956,68.17470048597585,562,24,0.0,16399,564230355086713,753,21.1,656.4465942382812,2.49399995803833,16,0.0,0.0,1575420030,,,,0,,1,-0.14,17.6,0.0,0.0,,,C,3904244114880035
Raw,1717850612430,2073608222000000,18,,-1399812222208992239,0.5096233785152435,14401.810243725777,95.46504797494956,68.17470048597585,562,25,0.0,16399,564230355434749,566,23.0,-424.8116149902344,2.0789999961853027,16,0.0,0.0,1575420030,,,,0,,1,-0.14,19.5,0.0,0.0,,,C,3904244114880035
Raw,1717850612430,2073608222000000,18,,-1399812222208992239,0.5096233785152435,14401.810243725777,95.46504797494956,68.17470048597585,562,19,0.0,16399,564216344717223,27,28.4,266.6756286621094,0.7125000357627869,16,0.0,0.0,1561097980,,,,0,,5,-0.39,24.099999999999998,-1579.282470703125,20.876562118530273,,,I,3904244114880035
Raw,1717850613430,2073609222000000,18,,-1399812222208992615,0.8043178915977478,11633.777990937233,93.45861052052841,38.67686906796663,562,12,0.0,16399,564231352943321,19,30.6,-224.1242218017578,0.20000000298023224,16,0.0,1902.9177342976868,1575420030,,,,0,,1,0.09,27.1,0.0,0.0,,,C,3904245114641180
